State,District,Location,Longitude,Latitude,Cd,Cr,Cu,Pb,Mn,Ni,Fe,Zn
Andhra Pradesh,Annamayya,"Gangarajupalem (Ew Of Aq-Ii, One",79.338600,13.983800,0.460000,0.230000,0.523912,0.961000,0.025000,1.551000,1.840000,0.172000
Andhra Pradesh,Annamayya,Kokaldoddi Ew Aq-Ii,79.416700,13.786300,0.398000,0.380000,0.482824,1.306000,0.043000,1.581000,0.801000,0.058000
Andhra Pradesh,Annamayya,Mangampet Ew Of Aq -I,79.308500,14.041000,0.448000,0.361000,0.449734,0.908000,0.010000,1.624000,1.045000,0.172000
Andhra Pradesh,Annamayya,M Rachapalli Ew- 2 Of Aq Ii,79.355300,14.178400,0.452000,0.379000,0.740242,1.112000,0.025000,1.558000,0.813000,0.079000
Andhra Pradesh,Annamayya,Erraguntla Kota Ew Of Aq -Ii,79.274900,13.958300,0.354000,0.364000,0.318267,0.915000,0.002000,1.551000,1.081000,0.105000
Andhra Pradesh,Annamayya,Yanadipalli Aq-1 Ow2,79.388300,13.881500,0.452000,0.243000,0.503696,1.422000,0.043000,1.607000,1.224000,0.047000
Andhra Pradesh,Annamayya,Thimmayagaripalli Ew Of Aq-Ii,79.274400,14.221600,0.441000,0.230000,0.159159,0.071000,0.011000,1.603000,2.215000,0.055000
Andhra Pradesh,Annamayya,Ramapuram,78.760300,14.193600,0.444000,0.379000,0.695967,1.013000,0.067000,1.628000,2.215000,0.104000
Andhra Pradesh,Annamayya,Reddyvaripally,79.289200,14.321900,0.448000,0.216000,0.135955,0.541000,0.034000,1.607000,1.224000,0.309000
Andhra Pradesh,Annamayya,Vadipalli (Brahmagari Devalayam),79.235700,14.248400,0.604000,0.209000,0.145552,1.109000,0.043000,1.520000,1.227000,0.069000
Andhra Pradesh,Annamayya,Chintaparti-1,78.704800,13.644200,0.362000,0.243000,0.011497,0.302000,0.043000,1.636000,1.062000,0.049000
Andhra Pradesh,Annamayya,Kalakoda,78.787800,13.827500,0.460000,0.209000,0.491644,1.306000,0.019000,1.628000,1.751000,0.075000
Andhra Pradesh,Annamayya,Kandlamadugu,78.418400,13.666300,0.425000,0.401000,0.372911,1.306000,0.053000,1.607000,1.135000,0.075000
Andhra Pradesh,Annamayya,Arogyavaram,78.527000,13.593400,0.604000,0.379000,0.038418,2.507000,0.001000,1.581000,1.081000,0.218000
Andhra Pradesh,Annamayya,Basani Khonda,78.529800,13.551300,0.379000,0.380000,0.560543,1.323000,0.013000,1.492000,0.909000,0.075000
Andhra Pradesh,Annamayya,Thurupupalli,78.699400,13.623800,0.425000,0.364000,0.231962,1.112000,0.056000,1.492000,1.123000,0.049000
Andhra Pradesh,Annamayya,Ramasamudram,78.427100,13.364300,0.460000,0.230000,0.035125,0.961000,0.008000,1.808000,1.043000,0.181000
Andhra Pradesh,Annamayya,Piler,78.950300,13.644400,0.441000,0.069000,0.131592,1.112000,0.056000,1.508000,1.066000,0.218000
Andhra Pradesh,Annamayya,Tummalapeta,78.806800,13.638000,0.446000,0.189000,0.375592,1.480000,0.006000,1.617000,1.152000,0.058000
Andhra Pradesh,Annamayya,Kaliikiri,78.818700,13.616200,0.472000,0.373000,0.356751,0.396000,0.034000,1.562000,1.135000,0.127000
Andhra Pradesh,Annamayya,Vagalla (Naramakulapalli),78.911900,13.763100,0.422000,0.104000,0.222622,1.013000,0.014000,1.554000,1.840000,0.127000
Andhra Pradesh,Annamayya,Kandukuru,78.160400,13.761000,0.472000,0.266000,0.127349,1.480000,0.067000,1.563000,1.194000,0.089000
Andhra Pradesh,Annamayya,Kalakada,78.793200,13.818500,0.472000,0.373000,0.354824,1.112000,0.013000,1.563000,1.062000,0.218000
Andhra Pradesh,Annamayya,Papireddygaripalli,78.730900,13.786700,0.459000,0.403000,0.536398,0.566000,0.013000,1.808000,0.704000,0.049000
Andhra Pradesh,Annamayya,Medikurthi,78.773200,13.705200,0.505000,0.361000,0.774616,0.571000,0.008000,1.603000,1.062000,0.052000
Andhra Pradesh,Annamayya,T.Chandravaripalli,78.863600,13.722800,0.459000,0.376000,0.162261,0.396000,0.019000,1.551000,1.001000,0.089000
Andhra Pradesh,Annamayya,Kurabalakota,78.488700,13.659700,0.451000,0.380000,0.521436,0.019000,0.004000,1.636000,2.215000,0.120000
Andhra Pradesh,Annamayya,Errapalle,78.460800,13.676800,0.422000,0.209000,0.632734,1.633000,0.067000,1.674000,0.759000,0.058000
Andhra Pradesh,Annamayya,Danduvaripalle,78.476500,13.510700,0.398000,0.026000,0.623477,0.043000,0.001000,1.651000,1.045000,0.181000
Andhra Pradesh,Annamayya,Madanapalle,78.501500,13.556400,0.460000,0.230000,0.103295,0.571000,0.001000,1.520000,1.227000,0.181000
Andhra Pradesh,Annamayya,Nimmanapalle,78.668700,13.570500,0.472000,0.216000,0.369409,0.908000,0.042000,1.492000,0.813000,0.218000
Andhra Pradesh,Annamayya,Pulikallu,78.224300,13.773800,0.425000,0.361000,0.339919,0.566000,0.008000,1.543000,1.224000,0.058000
Andhra Pradesh,Annamayya,Chokkandapalle,78.452200,13.325500,0.444000,0.373000,0.513574,1.422000,0.067000,1.551000,1.045000,0.127000
Andhra Pradesh,Annamayya,"Aq-Ii, At-Nakkalavandlapalli",78.543300,14.038800,0.460000,0.266000,0.717877,0.541000,0.043000,1.562000,1.135000,0.133000
Andhra Pradesh,Annamayya,"Appayagaripalli,",78.921700,14.083600,0.505000,0.364000,0.580175,2.507000,0.012000,1.461000,0.704000,0.127000
Andhra Pradesh,Annamayya,T.Sundupalli,78.909400,13.979400,0.457000,0.026000,0.240857,0.571000,0.013000,1.670000,0.834000,0.104000
Andhra Pradesh,Annamayya,"Somalavandlapalli,",78.628600,14.133100,0.408000,0.182000,0.487406,0.396000,0.067000,1.603000,0.909000,0.141000
Andhra Pradesh,Annamayya,Papireddygaripalli,78.733300,13.752800,0.370000,0.403000,0.530961,0.719000,0.042000,1.772000,1.152000,0.089000
Andhra Pradesh,Annamayya,Papireddygaripalli,78.733300,13.752800,0.354000,0.185000,0.735880,0.728000,0.011000,1.520000,0.701000,0.109000
Andhra Pradesh,Annamayya,"Gundlapalli,",78.943800,13.911300,0.457000,0.387000,0.002378,1.013000,0.087000,1.551000,0.801000,0.141000
Andhra Pradesh,Annamayya,Ramapuram,78.760400,14.193700,0.441000,0.266000,0.175013,0.728000,0.014000,1.545000,1.123000,0.058000
Andhra Pradesh,Annamayya,"Lakireddypalli,",78.701500,14.184900,0.362000,0.230000,0.593433,0.396000,0.034000,1.617000,1.224000,0.052000
Andhra Pradesh,Annamayya,"Rayavaram,",78.983000,13.989500,0.510000,0.185000,0.184090,0.728000,0.010000,1.628000,1.220000,0.256000
Andhra Pradesh,Annamayya,"Aq-Ii, At-Keshapuram,",78.656500,13.897800,0.379000,0.182000,0.332174,0.719000,0.078000,1.508000,1.220000,0.309000
Andhra Pradesh,Annamayya,"At-Besthapalli,",78.686500,13.920700,0.452000,0.271000,0.092764,0.302000,0.019000,1.461000,1.227000,0.218000
Andhra Pradesh,Annamayya,K C Pally,78.494600,13.365200,0.472000,0.373000,0.190516,0.571000,0.014000,1.603000,2.215000,0.262000
Andhra Pradesh,Annamayya,"Aq-Ii, At-Padamatikona,",78.652000,13.935200,0.474000,0.134000,0.759847,1.013000,0.056000,1.543000,1.043000,0.218000
Andhra Pradesh,Annamayya,"Kayalwandlapalli,",78.686500,13.920700,0.420000,0.134000,0.447928,1.112000,0.067000,1.545000,1.001000,0.080000
Andhra Pradesh,Annamayya,B. Kothakota,78.311800,13.613600,0.507000,0.362000,0.493613,1.650000,0.002000,1.674000,1.308000,0.075000
Andhra Pradesh,Annamayya,Kamapally,79.268300,14.057000,0.449000,0.104000,0.652782,0.396000,0.008000,1.551000,1.062000,0.058000
Andhra Pradesh,Annamayya,Yanadipalli,79.388100,13.881400,0.474000,0.380000,0.598829,1.633000,0.010000,1.563000,1.224000,0.049000
Andhra Pradesh,Annamayya,Kamapally,79.268300,14.057000,0.449000,0.401000,0.391677,0.019000,0.043000,1.520000,1.123000,0.141000
Andhra Pradesh,Annamayya,"Aq-I (2Nd Well ) Nagavaram,",79.355800,14.041400,0.474000,0.182000,0.647356,1.422000,0.087000,1.628000,0.834000,0.309000
Andhra Pradesh,Annamayya,"Nagavaram,",79.355800,14.041400,0.398000,0.376000,0.508450,1.633000,0.013000,1.674000,1.194000,0.120000
Andhra Pradesh,Annamayya,"Aq-Ii (4Th Well ) Nagavaram,",79.355800,14.041400,0.510000,0.410000,0.510131,1.306000,0.010000,1.772000,1.194000,0.075000
Andhra Pradesh,Annamayya,Anantasamudram,79.169700,14.065600,0.400000,0.401000,0.459914,1.107000,0.004000,1.563000,1.152000,0.069000
Andhra Pradesh,Bapatla,Repalle,80.839700,16.028800,0.510000,0.376000,0.215765,0.252000,0.012000,1.583000,1.014000,0.058000
Andhra Pradesh,Bapatla,Nijampatnam,80.663900,15.902400,0.400000,0.379000,0.474602,1.480000,0.078000,1.508000,1.062000,0.218000
Andhra Pradesh,Bapatla,Bhattiprolu,80.773200,16.096600,0.505000,0.239000,0.507151,0.566000,0.006000,1.562000,1.066000,0.080000
Andhra Pradesh,Bapatla,Chavali,80.727500,16.138900,0.451000,0.364000,0.614599,0.396000,0.013000,1.628000,1.043000,0.048000
Andhra Pradesh,Bapatla,Pallapatla,80.753100,15.982900,0.403000,0.410000,0.460847,0.541000,0.010000,1.451000,0.896000,0.079000
Andhra Pradesh,Bapatla,Mannevaripalem,80.614200,15.971900,0.505000,0.373000,0.418949,0.396000,0.002000,1.636000,1.001000,0.051000
Andhra Pradesh,Bapatla,Bapatla,80.482400,15.915900,0.510000,0.239000,0.652096,1.112000,0.013000,1.451000,1.028000,0.047000
Andhra Pradesh,Bapatla,Govada,80.667500,16.069800,0.510000,0.134000,0.779063,0.245000,0.078000,1.657000,2.215000,0.104000
Andhra Pradesh,Bapatla,Kuchipudi,80.659500,16.184700,0.441000,0.266000,0.629356,1.422000,0.025000,1.674000,1.840000,0.089000
Andhra Pradesh,Bapatla,Kolluru,80.804900,16.166700,0.444000,0.189000,0.769802,0.302000,0.014000,1.492000,1.001000,0.049000
Andhra Pradesh,Bapatla,Punnapalle,80.701200,16.061100,0.362000,0.185000,0.503211,0.566000,0.087000,1.520000,1.227000,0.237000
Andhra Pradesh,Bapatla,Bhattiprolu,80.786500,16.097400,0.460000,0.401000,0.791421,0.571000,0.013000,1.543000,0.759000,0.218000
Andhra Pradesh,Bapatla,Yemminenivaripalem,80.665000,16.038100,0.452000,0.266000,0.271862,0.043000,0.002000,1.508000,1.152000,0.105000
Andhra Pradesh,Bapatla,Muppavaram,80.051800,15.843100,0.370000,0.209000,0.326167,0.915000,0.053000,1.657000,1.001000,0.104000
Andhra Pradesh,Bapatla,Chirala,80.354500,15.829800,0.510000,0.369000,0.600776,0.908000,0.056000,1.543000,1.062000,0.184000
Andhra Pradesh,Bapatla,Kadavakuduru,80.254300,15.726400,0.507000,0.182000,0.462758,0.071000,0.004000,1.581000,1.062000,0.052000
Andhra Pradesh,Bapatla,Addanki Pz,79.972300,15.827300,0.446000,0.266000,0.149334,1.650000,0.014000,1.520000,2.215000,0.048000
Andhra Pradesh,Bapatla,Santamaguluru Pz,79.959700,16.119300,0.460000,0.104000,0.761306,0.728000,0.043000,1.603000,1.147000,0.089000
Andhra Pradesh,Bapatla,Vaidana Kopperapadu,79.962600,15.960600,0.400000,0.410000,0.341266,1.323000,0.002000,1.674000,1.751000,0.104000
Andhra Pradesh,Bapatla,Medarmetla,80.015600,15.728300,0.449000,0.398000,0.236127,0.252000,0.078000,1.551000,1.123000,0.109000
Andhra Pradesh,Bapatla,Duddukuru,80.173000,15.742600,0.451000,0.216000,0.217553,0.728000,0.002000,1.562000,1.028000,0.256000
Andhra Pradesh,Bapatla,Inkolu,80.191100,15.826300,0.505000,0.373000,0.572692,1.323000,0.008000,1.554000,1.840000,0.184000
Andhra Pradesh,Bapatla,Nutalapadu,80.234000,15.934800,0.379000,0.239000,0.226140,0.908000,0.043000,1.674000,0.801000,0.218000
Andhra Pradesh,Bapatla,Daggu Padu,80.209900,15.878300,0.457000,0.271000,0.010644,1.306000,0.014000,1.563000,0.801000,0.105000
Andhra Pradesh,Bapatla,Veta Palem,80.304700,15.774200,0.472000,0.069000,0.712141,1.422000,0.006000,1.551000,1.227000,0.262000
Andhra Pradesh,Bapatla,Vadarevu,80.411000,15.797500,0.472000,0.266000,0.167562,0.245000,0.013000,1.554000,0.909000,0.069000
Andhra Pradesh,Bapatla,Karamchedu,80.333400,15.871600,0.400000,0.239000,0.551331,0.908000,0.004000,1.554000,0.704000,0.075000
Andhra Pradesh,Bapatla,Muppavaram,80.046600,15.833900,0.398000,0.369000,0.616700,0.019000,0.010000,1.626000,1.001000,0.309000
Andhra Pradesh,Bapatla,Pullaripalem,80.324700,15.740000,0.422000,0.403000,0.150100,0.566000,0.001000,1.636000,1.045000,0.109000
Andhra Pradesh,Bapatla,Bhattiprolu,80.786400,16.097400,0.434000,0.376000,0.620439,0.728000,0.014000,1.674000,0.813000,0.256000
Andhra Pradesh,Bapatla,Bhattiprolu,80.786400,16.097300,0.441000,0.069000,0.623978,0.915000,0.010000,1.581000,2.215000,0.109000
Andhra Pradesh,Bapatla,Medarmetla,80.004500,15.725400,0.459000,0.069000,0.516807,1.013000,0.004000,1.508000,0.701000,0.079000
Andhra Pradesh,Bapatla,Vemuru,80.751200,16.178900,0.507000,0.410000,0.118966,0.506000,0.008000,1.554000,1.147000,0.109000
Andhra Pradesh,Chittoor,Karvetnagar1,79.453100,13.426200,0.434000,0.361000,0.052297,0.537000,0.013000,1.772000,1.001000,0.104000
Andhra Pradesh,Chittoor,Venkatagirikota,78.479300,13.000800,0.449000,0.209000,0.268985,1.107000,0.053000,1.583000,0.801000,0.133000
Andhra Pradesh,Chittoor,Tayyuru,79.311300,13.302900,0.472000,0.403000,0.520922,0.043000,0.056000,1.563000,1.308000,0.075000
Andhra Pradesh,Chittoor,Battuvaripalli,78.916600,13.547100,0.434000,0.387000,0.525376,2.348000,0.008000,1.659000,1.194000,0.048000
Andhra Pradesh,Chittoor,Shankrantipalli,79.004000,13.195600,0.505000,0.362000,0.151178,1.323000,0.019000,1.558000,0.834000,0.089000
Andhra Pradesh,Chittoor,Chittoor,79.098100,13.207500,0.449000,0.271000,0.237871,0.245000,0.002000,1.562000,0.759000,0.109000
Andhra Pradesh,Chittoor,Muddu Ramapuram,78.994100,13.107700,0.362000,0.266000,0.565890,0.396000,0.013000,1.461000,0.896000,0.047000
Andhra Pradesh,Chittoor,Arumakapally,79.287100,13.303300,0.451000,0.243000,0.731313,0.908000,0.013000,1.558000,1.066000,0.049000
Andhra Pradesh,Chittoor,M.Bandapally,79.120200,13.303800,0.403000,0.182000,0.275817,0.541000,0.067000,1.545000,1.066000,0.049000
Andhra Pradesh,Chittoor,Ugranam Pally,79.186000,13.326600,0.474000,0.134000,0.622299,1.013000,0.012000,1.603000,1.028000,0.104000
Andhra Pradesh,Chittoor,Penumuru,79.195500,13.364700,0.474000,0.026000,0.107072,1.422000,0.010000,1.670000,1.081000,0.058000
Andhra Pradesh,Chittoor,Chittipirala,79.120900,13.417100,0.412000,0.361000,0.558172,2.507000,0.025000,1.451000,1.135000,0.218000
Andhra Pradesh,Chittoor,Katikapally,79.254400,13.309500,0.370000,0.266000,0.570313,1.107000,0.011000,1.554000,1.045000,0.098000
Andhra Pradesh,Chittoor,Karvethinagaram,79.441300,13.409600,0.444000,0.361000,0.505600,1.650000,0.034000,1.461000,1.045000,0.181000
Andhra Pradesh,Chittoor,Pillarukuppam (Chinnatayaru,79.329100,13.309300,0.472000,0.398000,0.630684,1.480000,0.013000,1.558000,1.066000,0.079000
Andhra Pradesh,Chittoor,V R Kuppam,79.369900,13.197300,0.460000,0.239000,0.503252,1.594000,0.013000,1.603000,1.001000,0.049000
Andhra Pradesh,Chittoor,Aragonda,78.960500,13.277900,0.451000,0.216000,0.713746,1.594000,0.056000,1.492000,1.028000,0.104000
Andhra Pradesh,Chittoor,Bangarupalem,78.908600,13.190600,0.444000,0.209000,0.459205,0.506000,0.034000,1.657000,1.152000,0.105000
Andhra Pradesh,Chittoor,Mordanapally,79.034500,13.190900,0.460000,0.379000,0.027866,1.013000,0.056000,1.551000,1.081000,0.237000
Andhra Pradesh,Chittoor,Pudipatla,78.637500,13.392500,0.408000,0.271000,0.557045,0.728000,0.010000,1.651000,1.135000,0.079000
Andhra Pradesh,Chittoor,T Kothur,78.683100,13.350700,0.452000,0.243000,0.760410,0.019000,0.006000,1.461000,1.001000,0.075000
Andhra Pradesh,Chittoor,Malleswarpuram,78.846000,13.437700,0.446000,0.403000,0.559845,1.323000,0.013000,1.583000,2.215000,0.075000
Andhra Pradesh,Chittoor,Bangareddypalli,79.217800,13.220300,0.505000,0.209000,0.119326,1.306000,0.043000,1.492000,1.001000,0.075000
Andhra Pradesh,Chittoor,Virnamala,78.535000,12.776200,0.441000,0.134000,0.131923,1.650000,0.056000,1.607000,1.045000,0.055000
Andhra Pradesh,Chittoor,Rallabaduguru,78.345200,12.856700,0.370000,0.209000,0.711895,1.112000,0.053000,1.461000,1.308000,0.262000
Andhra Pradesh,Chittoor,Gollakandrika,79.696000,13.323400,0.434000,0.026000,0.074659,0.571000,0.001000,1.628000,0.704000,0.075000
Andhra Pradesh,Chittoor,Yadamari,79.038300,13.160500,0.354000,0.380000,0.711665,1.306000,0.025000,1.657000,0.834000,0.105000
Andhra Pradesh,Chittoor,Bangarupalem,78.904600,13.186700,0.449000,0.362000,0.634292,0.908000,0.008000,1.545000,1.014000,0.181000
Andhra Pradesh,Chittoor,Vilasavarahapuram,79.275100,13.286200,0.604000,0.189000,0.773132,1.107000,0.014000,1.562000,1.135000,0.105000
Andhra Pradesh,Chittoor,Guruvimoklapalle,78.535700,12.912000,0.441000,0.209000,0.386367,0.537000,0.053000,1.636000,1.028000,0.309000
Andhra Pradesh,Chittoor,Valasanallapalle,79.270500,13.266200,0.444000,0.361000,0.563710,0.537000,0.006000,1.651000,1.840000,0.262000
Andhra Pradesh,Chittoor,Peddapanjani,78.682900,13.292000,0.452000,0.403000,0.469648,0.719000,0.013000,1.651000,0.955000,0.052000
Andhra Pradesh,Chittoor,Mudipalli,79.549700,13.288600,0.446000,0.243000,0.709788,1.650000,0.056000,1.617000,0.704000,0.237000
Andhra Pradesh,Chittoor,Brahmanapalle,79.300000,13.430000,0.460000,0.361000,0.557618,1.594000,0.042000,1.492000,1.751000,0.256000
Andhra Pradesh,Chittoor,Govardhanagiri,78.891400,13.162900,0.362000,0.216000,0.000756,1.323000,0.014000,1.624000,0.813000,0.080000
Andhra Pradesh,Chittoor,Govardhanagiri,78.891400,13.163000,0.398000,0.185000,0.589090,1.107000,0.025000,1.674000,1.224000,0.075000
Andhra Pradesh,Chittoor,Chittoor,79.096700,13.193700,0.400000,0.403000,0.357066,0.719000,0.014000,1.551000,2.215000,0.109000
Andhra Pradesh,Chittoor,Nangamangalam,79.183200,13.041200,0.400000,0.189000,0.312231,0.915000,0.025000,1.628000,1.194000,0.237000
Andhra Pradesh,Chittoor,Govindapalle,78.456100,12.815600,0.472000,0.362000,0.030562,2.348000,0.010000,1.670000,1.062000,0.048000
Andhra Pradesh,Chittoor,Rompicherla,79.043800,13.670300,0.362000,0.387000,0.419940,2.507000,0.010000,1.581000,1.001000,0.218000
Andhra Pradesh,Chittoor,Gundlurivaripalle,78.898000,13.554400,0.510000,0.266000,0.792912,0.396000,0.025000,1.461000,1.062000,0.133000
Andhra Pradesh,Chittoor,Gundlurivaripalle,78.898000,13.554400,0.422000,0.376000,0.534311,0.908000,0.014000,1.545000,1.001000,0.104000
Andhra Pradesh,Chittoor,Burujupalle,78.785800,13.529700,0.449000,0.379000,0.212728,0.043000,0.067000,1.554000,1.220000,0.184000
Andhra Pradesh,Chittoor,Burujupalle,78.785800,13.529500,0.460000,0.182000,0.117807,2.348000,0.014000,1.562000,1.135000,0.051000
Andhra Pradesh,Chittoor,Somala,78.810600,13.476900,0.457000,0.401000,0.564968,0.571000,0.010000,1.545000,1.152000,0.051000
Andhra Pradesh,Chittoor,Somala,78.810600,13.476900,0.507000,0.069000,0.611381,1.633000,0.006000,1.508000,1.045000,0.080000
Andhra Pradesh,Chittoor,Bairupalli,78.507400,12.963200,0.451000,0.134000,0.305552,0.541000,0.042000,1.508000,1.062000,0.309000
Andhra Pradesh,Chittoor,Laddigam,78.623100,13.393800,0.422000,0.266000,0.706319,1.594000,0.019000,1.554000,1.308000,0.047000
Andhra Pradesh,Chittoor,M.Kotur,78.752900,13.103700,0.422000,0.069000,0.219080,0.719000,0.010000,1.624000,1.043000,0.218000
Andhra Pradesh,Chittoor,Koppedu,79.705400,13.409500,0.452000,0.401000,0.412974,1.306000,0.008000,1.603000,1.135000,0.055000
Andhra Pradesh,Chittoor,Kondakindapalli,79.278900,13.383100,0.505000,0.361000,0.254066,0.541000,0.034000,1.657000,1.194000,0.079000
Andhra Pradesh,Chittoor,Kanipakam,79.032100,13.276400,0.460000,0.403000,0.755061,0.566000,0.004000,1.670000,1.014000,0.153000
Andhra Pradesh,Chittoor,Kothapalli,79.047300,13.428200,0.451000,0.209000,0.484114,1.306000,0.014000,1.551000,0.909000,0.058000
Andhra Pradesh,Chittoor,Ugranampalli,79.185900,13.322000,0.379000,0.361000,0.312834,0.245000,0.019000,1.657000,1.194000,0.237000
Andhra Pradesh,Chittoor,Ugranampalli,79.186000,13.322000,0.460000,0.209000,0.603385,0.302000,0.025000,1.636000,1.028000,0.080000
Andhra Pradesh,Chittoor,Maddipatlapalle,79.029300,13.318900,0.403000,0.361000,0.546306,1.422000,0.034000,1.624000,0.704000,0.058000
Andhra Pradesh,Chittoor,Netteri (Kaipakkam),79.668000,13.342900,0.510000,0.401000,0.460504,2.348000,0.043000,1.520000,1.045000,0.098000
Andhra Pradesh,Chittoor,Pothurajugunta,79.338900,13.151400,0.452000,0.134000,0.132696,1.109000,0.067000,1.603000,1.308000,0.048000
Andhra Pradesh,Chittoor,Nallisettipalli,79.033600,13.221900,0.452000,0.369000,0.133441,0.396000,0.013000,1.636000,1.066000,0.184000
Andhra Pradesh,Chittoor,Dhandikuppam,78.443500,12.868100,0.403000,0.026000,0.481500,0.019000,0.078000,1.626000,1.081000,0.218000
Andhra Pradesh,Chittoor,Mekalanagireddypally,78.647600,13.094000,0.403000,0.403000,0.503992,0.302000,0.014000,1.583000,1.224000,0.098000
Andhra Pradesh,East Godavari,Gokavaram,81.847500,17.265300,0.460000,0.134000,0.190006,0.961000,0.087000,1.626000,0.704000,0.218000
Andhra Pradesh,East Godavari,Rajanagaram,81.906500,17.083000,0.420000,0.216000,0.017773,1.109000,0.001000,1.607000,0.704000,0.049000
Andhra Pradesh,East Godavari,Rajahmundry,81.782800,17.012900,0.379000,0.361000,0.146157,0.396000,0.013000,1.670000,1.014000,0.262000
Andhra Pradesh,East Godavari,Anaparthy,81.954200,16.938400,0.474000,0.134000,0.424459,1.633000,0.042000,1.628000,0.955000,0.051000
Andhra Pradesh,East Godavari,Kotapadu,82.025000,17.088300,0.398000,0.379000,0.390575,1.594000,0.043000,1.551000,0.801000,0.109000
Andhra Pradesh,East Godavari,Rajahmundry-Main Road,81.777600,16.991500,0.441000,0.209000,0.256461,0.252000,0.014000,1.636000,0.704000,0.104000
Andhra Pradesh,East Godavari,Kolamuru,81.805100,17.059500,0.403000,0.134000,0.062058,0.961000,0.078000,1.808000,1.152000,0.080000
Andhra Pradesh,East Godavari,Bhavujipet,81.846700,17.208300,0.507000,0.380000,0.378156,0.019000,0.002000,1.583000,1.081000,0.049000
Andhra Pradesh,East Godavari,Gopalpuram,81.548200,17.101100,0.451000,0.271000,0.134827,2.507000,0.013000,1.545000,1.001000,0.055000
Andhra Pradesh,East Godavari,Tadipudi,81.659000,17.163300,0.434000,0.189000,0.307990,0.915000,0.078000,1.558000,1.152000,0.105000
Andhra Pradesh,East Godavari,Nidadavolu,81.674600,16.894700,0.362000,0.271000,0.158126,0.245000,0.012000,1.562000,0.834000,0.052000
Andhra Pradesh,East Godavari,I.Pangadi,81.648400,17.018300,0.354000,0.373000,0.680059,1.109000,0.002000,1.624000,1.014000,0.133000
